reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
witch,witch,which,"{'mean_confidence': 0.9962323904037476, 'min_confidence': 0.693260133266449, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9995558261871338, 'min_confidence': 0.9691516160964966, 'max_confidence': 0.9999998807907104}",2.825,2.5006875,0.0,1.0,"{'original_duration': 2.825, 'adjusted_duration': 2.5006875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.2425, 'total_adjusted_duration': 2.1272481621809067, 'tempo_ratio': 1.05417884}, 'w': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.06408610817760353, 'tempo_ratio': 1.755450646}, 'ih': {'count': 1, 'total_original_duration': 0.11, 'total_adjusted_duration': 0.06607716314024721, 'tempo_ratio': 1.664720378}, 'dcl': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.06579112386748298, 'tempo_ratio': 1.557960922}, 'ch': {'count': 1, 'total_original_duration': 0.2475, 'total_adjusted_duration': 0.17751108467788967, 'tempo_ratio': 1.394279126}}}",0166.wav
lip,lip,lip,"{'mean_confidence': 0.9999881386756897, 'min_confidence': 0.999046266078949, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9983003735542297, 'min_confidence': 0.8385056853294373, 'max_confidence': 0.9999998807907104}",2.495,2.0683125,0.0,0.0,"{'original_duration': 2.495, 'adjusted_duration': 2.0683125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7025000000000001, 'total_adjusted_duration': 1.6150011130938653, 'tempo_ratio': 1.05417884}, 'l': {'count': 1, 'total_original_duration': 0.23, 'total_adjusted_duration': 0.1278313113294233, 'tempo_ratio': 1.799246191}, 'ih': {'count': 1, 'total_original_duration': 0.11, 'total_adjusted_duration': 0.06607716314024721, 'tempo_ratio': 1.664720378}, 'pcl': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.08386112329626545, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.2875, 'total_adjusted_duration': 0.1755858058093335, 'tempo_ratio': 1.637376089}}}",0167.wav
i tried to tell people in the community,idjis to tote people in meind,i adjised to tetel people in that adopd comunitity,"{'mean_confidence': 0.9491360783576965, 'min_confidence': 0.24235154688358307, 'max_confidence': 0.9999955892562866}","{'mean_confidence': 0.956774890422821, 'min_confidence': 0.3150130808353424, 'max_confidence': 0.9999988079071045}",11.685,8.3883125,0.625,0.625,"{'original_duration': 11.685, 'adjusted_duration': 8.3883125, 'phoneme_stats': {'noi': {'count': 7, 'total_original_duration': 4.495, 'total_adjusted_duration': 4.263982380826388, 'tempo_ratio': 1.05417884}, 'ay': {'count': 3, 'total_original_duration': 0.565, 'total_adjusted_duration': 0.4150493884640639, 'tempo_ratio': 1.361283779}, 'dcl': {'count': 5, 'total_original_duration': 0.84, 'total_adjusted_duration': 0.5391662834018118, 'tempo_ratio': 1.557960922}, 'd': {'count': 5, 'total_original_duration': 0.4225, 'total_adjusted_duration': 0.23597864304921062, 'tempo_ratio': 1.790416262}, 'r': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.04786296922276807, 'tempo_ratio': 1.566973408}, 'uw': {'count': 3, 'total_original_duration': 0.33999999999999997, 'total_adjusted_duration': 0.18834458893153094, 'tempo_ratio': 1.805201848}, 'tcl': {'count': 3, 'total_original_duration': 0.20500000000000002, 'total_adjusted_duration': 0.12236448623800886, 'tempo_ratio': 1.675322688}, 't': {'count': 3, 'total_original_duration': 0.13, 'total_adjusted_duration': 0.07890825284936867, 'tempo_ratio': 1.647482935}, 'ih': {'count': 3, 'total_original_duration': 0.35750000000000004, 'total_adjusted_duration': 0.21475078020580343, 'tempo_ratio': 1.664720378}, 'eh': {'count': 1, 'total_original_duration': 0.1525, 'total_adjusted_duration': 0.09638320286857699, 'tempo_ratio': 1.582225901}, 'l': {'count': 2, 'total_original_duration': 0.395, 'total_adjusted_duration': 0.2195363825005313, 'tempo_ratio': 1.799246191}, 'pcl': {'count': 2, 'total_original_duration': 0.2425, 'total_adjusted_duration': 0.14525944570960264, 'tempo_ratio': 1.66942672}, 'p': {'count': 2, 'total_original_duration': 0.0825, 'total_adjusted_duration': 0.05038549210180875, 'tempo_ratio': 1.637376089}, 'iy': {'count': 4, 'total_original_duration': 0.4775, 'total_adjusted_duration': 0.30696520165459534, 'tempo_ratio': 1.555550914}, 'ah': {'count': 5, 'total_original_duration': 0.6025, 'total_adjusted_duration': 0.2842116049469333, 'tempo_ratio': 2.119899362}, 'n': {'count': 2, 'total_original_duration': 0.3275, 'total_adjusted_duration': 0.18843805336830233, 'tempo_ratio': 1.737971679}, 'dh': {'count': 3, 'total_original_duration': 0.1375, 'total_adjusted_duration': 0.061622714195554144, 'tempo_ratio': 2.231320087}, 'kcl': {'count': 6, 'total_original_duration': 0.6075, 'total_adjusted_duration': 0.3088360782267948, 'tempo_ratio': 1.967062927}, 'k': {'count': 6, 'total_original_duration': 1.13, 'total_adjusted_duration': 0.5689309344177553, 'tempo_ratio': 1.98618133}, 'm': {'count': 1, 'total_original_duration': 0.09, 'total_adjusted_duration': 0.05136689883285451, 'tempo_ratio': 1.752101101}}}",0168.wav
area,elyah,elah,"{'mean_confidence': 0.9937837719917297, 'min_confidence': 0.5438282489776611, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.990930438041687, 'min_confidence': 0.6069661378860474, 'max_confidence': 0.9999998807907104}",3.27,2.866625,1.0,1.0,"{'original_duration': 3.27, 'adjusted_duration': 2.866625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.675, 'total_adjusted_duration': 2.537520104273768, 'tempo_ratio': 1.05417884}, 'eh': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.10112336038670372, 'tempo_ratio': 1.582225901}, 'r': {'count': 1, 'total_original_duration': 0.0525, 'total_adjusted_duration': 0.03350407845593765, 'tempo_ratio': 1.566973408}, 'iy': {'count': 1, 'total_original_duration': 0.11, 'total_adjusted_duration': 0.07071449671624185, 'tempo_ratio': 1.555550914}, 'ah': {'count': 1, 'total_original_duration': 0.2625, 'total_adjusted_duration': 0.1238266328606971, 'tempo_ratio': 2.119899362}}}",0169.wav
sway,thre,sme,"{'mean_confidence': 0.9976725578308105, 'min_confidence': 0.8337954878807068, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9769116640090942, 'min_confidence': 0.5177306532859802, 'max_confidence': 0.9999997615814209}",3.065,2.5924375,1.0,1.0,"{'original_duration': 3.065, 'adjusted_duration': 2.5924375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9125, 'total_adjusted_duration': 1.814208298849937, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.2575, 'total_adjusted_duration': 0.16528014044757922, 'tempo_ratio': 1.557960922}, 'th': {'count': 1, 'total_original_duration': 0.335, 'total_adjusted_duration': 0.23290397857991985, 'tempo_ratio': 1.438361002}, 'w': {'count': 1, 'total_original_duration': 0.145, 'total_adjusted_duration': 0.08259987276224455, 'tempo_ratio': 1.755450646}, 'ay': {'count': 1, 'total_original_duration': 0.405, 'total_adjusted_duration': 0.2975132784565414, 'tempo_ratio': 1.361283779}}}",0170.wav
slip,flip,flip,"{'mean_confidence': 0.9999869465827942, 'min_confidence': 0.999432384967804, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9988996386528015, 'min_confidence': 0.8845134377479553, 'max_confidence': 0.9999998807907104}",2.61,2.14725,1.0,1.0,"{'original_duration': 2.61, 'adjusted_duration': 2.14725, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.6949999999999998, 'total_adjusted_duration': 1.6078865707454342, 'tempo_ratio': 1.05417884}, 's': {'count': 1, 'total_original_duration': 0.4025, 'total_adjusted_duration': 0.23887114739629847, 'tempo_ratio': 1.685008861}, 'l': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.04168412325959455, 'tempo_ratio': 1.799246191}, 'ih': {'count': 1, 'total_original_duration': 0.0875, 'total_adjusted_duration': 0.05256137977065119, 'tempo_ratio': 1.664720378}, 'pcl': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.07188096282537038, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.13436131227149, 'tempo_ratio': 1.637376089}}}",0171.wav
my sister made the flowered curtains,mstetov me that beten te flower catintenin,mtonat foren catdnten,"{'mean_confidence': 0.9509546756744385, 'min_confidence': 0.3062286376953125, 'max_confidence': 0.9999978542327881}","{'mean_confidence': 0.9398605227470398, 'min_confidence': 0.28172042965888977, 'max_confidence': 0.9999966621398926}",12.62,9.413125,1.1666666666666667,1.0,"{'original_duration': 12.62, 'adjusted_duration': 9.413125, 'phoneme_stats': {'noi': {'count': 7, 'total_original_duration': 5.505000000000001, 'total_adjusted_duration': 5.2220740837484465, 'tempo_ratio': 1.05417884}, 'm': {'count': 4, 'total_original_duration': 0.28, 'total_adjusted_duration': 0.15980812970221403, 'tempo_ratio': 1.752101101}, 'ah': {'count': 2, 'total_original_duration': 0.1575, 'total_adjusted_duration': 0.07429597971641826, 'tempo_ratio': 2.119899362}, 'ay': {'count': 2, 'total_original_duration': 0.5875, 'total_adjusted_duration': 0.43157790393387185, 'tempo_ratio': 1.361283779}, 's': {'count': 1, 'total_original_duration': 0.2425, 'total_adjusted_duration': 0.14391615712696243, 'tempo_ratio': 1.685008861}, 'tcl': {'count': 2, 'total_original_duration': 0.23500000000000001, 'total_adjusted_duration': 0.14027148422405894, 'tempo_ratio': 1.675322688}, 't': {'count': 2, 'total_original_duration': 0.0775, 'total_adjusted_duration': 0.04704145842943132, 'tempo_ratio': 1.647482935}, 'ih': {'count': 6, 'total_original_duration': 0.6799999999999999, 'total_adjusted_duration': 0.40847700850334645, 'tempo_ratio': 1.664720378}, 'er': {'count': 2, 'total_original_duration': 1.0075, 'total_adjusted_duration': 0.4977227457789055, 'tempo_ratio': 2.024219324}, 'l': {'count': 2, 'total_original_duration': 0.325, 'total_adjusted_duration': 0.18063120079157638, 'tempo_ratio': 1.799246191}, 'ey': {'count': 1, 'total_original_duration': 0.29, 'total_adjusted_duration': 0.188935892997374, 'tempo_ratio': 1.534912162}, 'dcl': {'count': 5, 'total_original_duration': 0.9475, 'total_adjusted_duration': 0.6081667303847818, 'tempo_ratio': 1.557960922}, 'd': {'count': 5, 'total_original_duration': 0.15749999999999997, 'total_adjusted_duration': 0.08796836989408445, 'tempo_ratio': 1.790416262}, 'dh': {'count': 1, 'total_original_duration': 0.0375, 'total_adjusted_duration': 0.016806194780605674, 'tempo_ratio': 2.231320087}, 'ae': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.058549968736515884, 'tempo_ratio': 1.750641413}, 'f': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.07665616680167013, 'tempo_ratio': 1.630658109}, 'ow': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.07199474942966402, 'tempo_ratio': 1.632063462}, 'n': {'count': 4, 'total_original_duration': 1.7349999999999999, 'total_adjusted_duration': 0.9982901453252045, 'tempo_ratio': 1.737971679}}}",0172.wav
knot,nuged,not,"{'mean_confidence': 0.9974458813667297, 'min_confidence': 0.8806058168411255, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9990575313568115, 'min_confidence': 0.9548545479774475, 'max_confidence': 0.9999997615814209}",2.075,1.7435625,1.0,1.0,"{'original_duration': 2.075, 'adjusted_duration': 1.7435625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.483, 'total_adjusted_duration': 1.4067821736964479, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.149625, 'total_adjusted_duration': 0.08609173659612897, 'tempo_ratio': 1.737971679}, 'aa': {'count': 1, 'total_original_duration': 0.153875, 'total_adjusted_duration': 0.08219836001293648, 'tempo_ratio': 1.871995986}, 'tcl': {'count': 1, 'total_original_duration': 0.138875, 'total_adjusted_duration': 0.08289447817709014, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.1410625, 'total_adjusted_duration': 0.08562304167356975, 'tempo_ratio': 1.647482935}}}",0173.wav
we gathered shells on the beach,fe we kegeter dopd on on a bit beach,fre wik kikel jalt on on a big beach,"{'mean_confidence': 0.959091067314148, 'min_confidence': 0.27817726135253906, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9583166241645813, 'min_confidence': 0.3563201129436493, 'max_confidence': 0.9999998807907104}",6.44,4.8971875,1.0,1.1666666666666667,"{'original_duration': 6.44, 'adjusted_duration': 4.8971875, 'phoneme_stats': {'noi': {'count': 5, 'total_original_duration': 2.9325, 'total_adjusted_duration': 2.78178605823657, 'tempo_ratio': 1.05417884}, 'w': {'count': 2, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.08829641571136487, 'tempo_ratio': 1.755450646}, 'iy': {'count': 5, 'total_original_duration': 0.5225, 'total_adjusted_duration': 0.3358938594021488, 'tempo_ratio': 1.555550914}, 'gcl': {'count': 2, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.1169713811231993, 'tempo_ratio': 1.367855953}, 'g': {'count': 2, 'total_original_duration': 0.14250000000000002, 'total_adjusted_duration': 0.09118927619948007, 'tempo_ratio': 1.562683749}, 'ae': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.08853897711375573, 'tempo_ratio': 1.750641413}, 'dh': {'count': 1, 'total_original_duration': 0.1225, 'total_adjusted_duration': 0.05490023628331187, 'tempo_ratio': 2.231320087}, 'er': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.06916246591468662, 'tempo_ratio': 2.024219324}, 'd': {'count': 2, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.05166396327112897, 'tempo_ratio': 1.790416262}, 'dcl': {'count': 3, 'total_original_duration': 0.3025, 'total_adjusted_duration': 0.194164048486962, 'tempo_ratio': 1.557960922}, 'ch': {'count': 2, 'total_original_duration': 0.2725, 'total_adjusted_duration': 0.19544149727161592, 'tempo_ratio': 1.394279126}, 'eh': {'count': 1, 'total_original_duration': 0.1325, 'total_adjusted_duration': 0.08374278282023903, 'tempo_ratio': 1.582225901}, 'l': {'count': 1, 'total_original_duration': 0.045, 'total_adjusted_duration': 0.02501047395575673, 'tempo_ratio': 1.799246191}, 'aa': {'count': 3, 'total_original_duration': 0.44250000000000006, 'total_adjusted_duration': 0.23637871197871257, 'tempo_ratio': 1.871995986}, 'n': {'count': 3, 'total_original_duration': 0.31999999999999995, 'total_adjusted_duration': 0.18412267810032595, 'tempo_ratio': 1.737971679}, 'bcl': {'count': 1, 'total_original_duration': 0.21, 'total_adjusted_duration': 0.13019446602433216, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.05, 'total_adjusted_duration': 0.02988358956461371, 'tempo_ratio': 1.673159106}, 'pcl': {'count': 1, 'total_original_duration': 0.19, 'total_adjusted_duration': 0.11381152447350311, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.0425, 'total_adjusted_duration': 0.02595616259790148, 'tempo_ratio': 1.637376089}}}",0174.wav
explore,i bengabla,adplar,"{'mean_confidence': 0.9693412184715271, 'min_confidence': 0.49560433626174927, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9712398052215576, 'min_confidence': 0.32004615664482117, 'max_confidence': 0.9999992847442627}",4.795,3.934625,2.0,1.0,"{'original_duration': 4.795, 'adjusted_duration': 3.934625, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 3.0, 'total_adjusted_duration': 2.84581693937245, 'tempo_ratio': 1.05417884}, 'eh': {'count': 1, 'total_original_duration': 0.2575, 'total_adjusted_duration': 0.1627454081223513, 'tempo_ratio': 1.582225901}, 'pcl': {'count': 2, 'total_original_duration': 0.6825, 'total_adjusted_duration': 0.408822976069294, 'tempo_ratio': 1.66942672}, 'p': {'count': 2, 'total_original_duration': 0.29, 'total_adjusted_duration': 0.17711263890332773, 'tempo_ratio': 1.637376089}, 'l': {'count': 1, 'total_original_duration': 0.095, 'total_adjusted_duration': 0.0527998894621531, 'tempo_ratio': 1.799246191}, 'ao': {'count': 1, 'total_original_duration': 0.1075, 'total_adjusted_duration': 0.06234819327779608, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.3525, 'total_adjusted_duration': 0.22495595534700993, 'tempo_ratio': 1.566973408}}}",0175.wav
galore,kyadeled,kigel,"{'mean_confidence': 0.9739974141120911, 'min_confidence': 0.4293786883354187, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9698999524116516, 'min_confidence': 0.5113892555236816, 'max_confidence': 0.9999997615814209}",3.975,3.438375,1.0,1.0,"{'original_duration': 3.975, 'adjusted_duration': 3.438375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.025, 'total_adjusted_duration': 2.8695320805338875, 'tempo_ratio': 1.05417884}, 'gcl': {'count': 1, 'total_original_duration': 0.15, 'total_adjusted_duration': 0.10966066980299934, 'tempo_ratio': 1.367855953}, 'g': {'count': 2, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.14078344395709202, 'tempo_ratio': 1.562683749}, 'iy': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.07714308732680929, 'tempo_ratio': 1.555550914}, 'ah': {'count': 1, 'total_original_duration': 0.13, 'total_adjusted_duration': 0.06132366579767856, 'tempo_ratio': 2.119899362}, 'l': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.06252618488939184, 'tempo_ratio': 1.799246191}, 'ao': {'count': 1, 'total_original_duration': 0.2025, 'total_adjusted_duration': 0.11744659663956937, 'tempo_ratio': 1.724187893}}}",0176.wav
root,fot,hot,"{'mean_confidence': 0.9949418902397156, 'min_confidence': 0.6819684505462646, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9941649436950684, 'min_confidence': 0.6650828719139099, 'max_confidence': 0.9999997615814209}",2.36,2.0124375,1.0,1.0,"{'original_duration': 2.36, 'adjusted_duration': 2.0124375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7255625, 'total_adjusted_duration': 1.636878330815291, 'tempo_ratio': 1.05417884}, 'r': {'count': 1, 'total_original_duration': 0.1483125, 'total_adjusted_duration': 0.09464902163802388, 'tempo_ratio': 1.566973408}, 'uw': {'count': 1, 'total_original_duration': 0.1409375, 'total_adjusted_duration': 0.07807298677216953, 'tempo_ratio': 1.805201848}, 'tcl': {'count': 1, 'total_original_duration': 0.0705, 'total_adjusted_duration': 0.042081445267217674, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2649375, 'total_adjusted_duration': 0.16081350184061238, 'tempo_ratio': 1.647482935}}}",0177.wav
