reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
USUALLY MINUS SEVERAL BUTTONS,YOS YOU VINE AND SEP OR BUTONS,YEGE VINE AND SAID FOR BUTONS,"{'mean_confidence': 0.9201870560646057, 'min_confidence': 0.327970027923584, 'max_confidence': 0.9999961853027344}","{'mean_confidence': 0.9323025345802307, 'min_confidence': 0.37685877084732056, 'max_confidence': 0.9999978542327881}",4.5,4.07475,1.75,1.5,"{'original_duration': 4.5, 'adjusted_duration': 4.07475, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.2325625000000002, 'total_adjusted_duration': 2.4194888267270405, 'tempo_ratio': 0.922741397}, 'y': {'count': 1, 'total_original_duration': 0.4754375, 'total_adjusted_duration': 0.3680385088835522, 'tempo_ratio': 1.291814548}, 'uw': {'count': 1, 'total_original_duration': 0.6270625, 'total_adjusted_duration': 0.5413241870991495, 'tempo_ratio': 1.158386259}, 'zh': {'count': 1, 'total_original_duration': 0.26875, 'total_adjusted_duration': 0.19769026215445634, 'tempo_ratio': 1.359449864}, 'ah': {'count': 5, 'total_original_duration': 2.211875, 'total_adjusted_duration': 1.393033551862182, 'tempo_ratio': 1.58781172}, 'l': {'count': 2, 'total_original_duration': 0.6408125, 'total_adjusted_duration': 0.529560787883385, 'tempo_ratio': 1.210082987}, 'iy': {'count': 1, 'total_original_duration': 0.5375, 'total_adjusted_duration': 0.42551001222367163, 'tempo_ratio': 1.263190018}, 'm': {'count': 1, 'total_original_duration': 0.4203125, 'total_adjusted_duration': 0.33989800317673313, 'tempo_ratio': 1.236584199}, 'ay': {'count': 1, 'total_original_duration': 0.668375, 'total_adjusted_duration': 0.6438478077007435, 'tempo_ratio': 1.038094705}, 'n': {'count': 2, 'total_original_duration': 0.8751249999999999, 'total_adjusted_duration': 0.7182958079201112, 'tempo_ratio': 1.218335107}, 's': {'count': 2, 'total_original_duration': 0.7373125, 'total_adjusted_duration': 0.6080435497801345, 'tempo_ratio': 1.212598177}, 'eh': {'count': 1, 'total_original_duration': 0.461625, 'total_adjusted_duration': 0.3552739260865767, 'tempo_ratio': 1.299349505}, 'v': {'count': 1, 'total_original_duration': 0.5719375, 'total_adjusted_duration': 0.41503535382805695, 'tempo_ratio': 1.378045255}, 'r': {'count': 1, 'total_original_duration': 0.117125, 'total_adjusted_duration': 0.10565735074611698, 'tempo_ratio': 1.108536218}, 'bcl': {'count': 1, 'total_original_duration': 0.1515625, 'total_adjusted_duration': 0.13795149090475908, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.2343125, 'total_adjusted_duration': 0.20901400611184295, 'tempo_ratio': 1.121037314}, 't': {'count': 1, 'total_original_duration': 0.379, 'total_adjusted_duration': 0.3211858236201168, 'tempo_ratio': 1.180002267}, 'z': {'count': 1, 'total_original_duration': 0.764875, 'total_adjusted_duration': 0.5134383464462013, 'tempo_ratio': 1.489711482}}}",0067.wav
FLOOR,PLOR,PURE,"{'mean_confidence': 0.9467289447784424, 'min_confidence': 0.5033101439476013, 'max_confidence': 0.9999830722808838}","{'mean_confidence': 0.9670323133468628, 'min_confidence': 0.5195319652557373, 'max_confidence': 0.9999709129333496}",1.95,1.9835,1.0,1.0,"{'original_duration': 1.95, 'adjusted_duration': 1.9835, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.1329375, 'total_adjusted_duration': 3.395249752732184, 'tempo_ratio': 0.922741397}, 'f': {'count': 1, 'total_original_duration': 0.918875, 'total_adjusted_duration': 0.7767255302007716, 'tempo_ratio': 1.183011198}, 'l': {'count': 1, 'total_original_duration': 0.4704375, 'total_adjusted_duration': 0.388764659163, 'tempo_ratio': 1.210082987}, 'ao': {'count': 1, 'total_original_duration': 0.365375, 'total_adjusted_duration': 0.3065206583652838, 'tempo_ratio': 1.192007749}, 'r': {'count': 1, 'total_original_duration': 0.4649375, 'total_adjusted_duration': 0.4194157055498208, 'tempo_ratio': 1.108536218}}}",0068.wav
TRAIN,TRENY,PREN,"{'mean_confidence': 0.9443291425704956, 'min_confidence': 0.40063026547431946, 'max_confidence': 0.9999059438705444}","{'mean_confidence': 0.9279410243034363, 'min_confidence': 0.2392049878835678, 'max_confidence': 0.9999231100082397}",1.5,1.34775,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.34775, 'phoneme_stats': {'tcl': {'count': 1, 'total_original_duration': 0.8175, 'total_adjusted_duration': 0.7467003516972357, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.1618125, 'total_adjusted_duration': 0.13712897383781042, 'tempo_ratio': 1.180002267}, 'r': {'count': 1, 'total_original_duration': 0.3108125, 'total_adjusted_duration': 0.2803810060087725, 'tempo_ratio': 1.108536218}, 'ey': {'count': 1, 'total_original_duration': 0.596125, 'total_adjusted_duration': 0.5214429818926742, 'tempo_ratio': 1.14322183}, 'n': {'count': 1, 'total_original_duration': 0.889875, 'total_adjusted_duration': 0.7304024934414043, 'tempo_ratio': 1.218335107}, 'noi': {'count': 1, 'total_original_duration': 1.3411875, 'total_adjusted_duration': 1.4534814460047467, 'tempo_ratio': 0.922741397}}}",0069.wav
WEED,BR,RE,"{'mean_confidence': 0.9166840314865112, 'min_confidence': 0.3261469304561615, 'max_confidence': 0.9995312690734863}","{'mean_confidence': 0.9082617163658142, 'min_confidence': 0.3935754895210266, 'max_confidence': 0.999738872051239}",1.35,1.336,1.0,1.0,"{'original_duration': 1.35, 'adjusted_duration': 1.336, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.68225, 'total_adjusted_duration': 1.8231001724527593, 'tempo_ratio': 0.922741397}, 'w': {'count': 1, 'total_original_duration': 0.344875, 'total_adjusted_duration': 0.2716659781507925, 'tempo_ratio': 1.269481745}, 'iy': {'count': 1, 'total_original_duration': 1.161125, 'total_adjusted_duration': 0.919200582219927, 'tempo_ratio': 1.263190018}, 'dcl': {'count': 1, 'total_original_duration': 0.29125, 'total_adjusted_duration': 0.2779149055246814, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.214625, 'total_adjusted_duration': 0.17563122853699442, 'tempo_ratio': 1.222020718}}}",0070.wav
WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,WE HAVE OBENARIGE TIM TO LONG LONG AND SMAL GLAS,WE HAVE ROBS ONA EGE TIM TO LANK LONG AND SMALK GLAS,"{'mean_confidence': 0.9442383646965027, 'min_confidence': 0.3068932592868805, 'max_confidence': 0.9999984502792358}","{'mean_confidence': 0.9186074137687683, 'min_confidence': 0.30725300312042236, 'max_confidence': 0.9999934434890747}",7.65,6.37975,0.6363636363636364,0.7272727272727273,"{'original_duration': 7.65, 'adjusted_duration': 6.37975, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 4.4995625, 'total_adjusted_duration': 4.876298510751653, 'tempo_ratio': 0.922741397}, 'w': {'count': 2, 'total_original_duration': 0.944, 'total_adjusted_duration': 0.7436105353370008, 'tempo_ratio': 1.269481745}, 'iy': {'count': 1, 'total_original_duration': 0.3928125, 'total_adjusted_duration': 0.31096865428206705, 'tempo_ratio': 1.263190018}, 'hh': {'count': 2, 'total_original_duration': 0.70975, 'total_adjusted_duration': 0.5896037837651487, 'tempo_ratio': 1.2037745}, 'ae': {'count': 2, 'total_original_duration': 0.9853125, 'total_adjusted_duration': 0.7867073267220549, 'tempo_ratio': 1.252451155}, 'v': {'count': 1, 'total_original_duration': 0.385875, 'total_adjusted_duration': 0.28001620309631997, 'tempo_ratio': 1.378045255}, 'ao': {'count': 3, 'total_original_duration': 2.0465625000000003, 'total_adjusted_duration': 1.716903687678963, 'tempo_ratio': 1.192007749}, 'f': {'count': 1, 'total_original_duration': 0.4754375, 'total_adjusted_duration': 0.4018875736795858, 'tempo_ratio': 1.183011198}, 'ah': {'count': 1, 'total_original_duration': 0.482375, 'total_adjusted_duration': 0.3037986141077231, 'tempo_ratio': 1.58781172}, 'n': {'count': 2, 'total_original_duration': 0.5788125, 'total_adjusted_duration': 0.4750848076809134, 'tempo_ratio': 1.218335107}, 'er': {'count': 1, 'total_original_duration': 1.2403125, 'total_adjusted_duration': 0.9070465264837693, 'tempo_ratio': 1.36741883}, 'jh': {'count': 1, 'total_original_duration': 0.5168125, 'total_adjusted_duration': 0.3885977708070127, 'tempo_ratio': 1.329942009}, 'dcl': {'count': 1, 'total_original_duration': 0.165375, 'total_adjusted_duration': 0.15780318455328476, 'tempo_ratio': 1.047982653}, 'd': {'count': 2, 'total_original_duration': 0.4823125, 'total_adjusted_duration': 0.39468438864880195, 'tempo_ratio': 1.222020718}, 'ih': {'count': 1, 'total_original_duration': 0.3100625, 'total_adjusted_duration': 0.2501505951964162, 'tempo_ratio': 1.239503347}, 'm': {'count': 3, 'total_original_duration': 1.6674375000000001, 'total_adjusted_duration': 1.3484221303720543, 'tempo_ratio': 1.236584199}, 'tcl': {'count': 1, 'total_original_duration': 0.1240625, 'total_adjusted_duration': 0.11331805796016918, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.1998125, 'total_adjusted_duration': 0.16933230179972186, 'tempo_ratio': 1.180002267}, 'uw': {'count': 1, 'total_original_duration': 0.3031875, 'total_adjusted_duration': 0.2617326454318723, 'tempo_ratio': 1.158386259}, 'r': {'count': 1, 'total_original_duration': 0.4685625, 'total_adjusted_duration': 0.4226857836412161, 'tempo_ratio': 1.108536218}, 's': {'count': 2, 'total_original_duration': 1.5641875, 'total_adjusted_duration': 1.2899470984443018, 'tempo_ratio': 1.212598177}, 'ow': {'count': 1, 'total_original_duration': 0.702875, 'total_adjusted_duration': 0.6401930388836825, 'tempo_ratio': 1.097911032}, 'kcl': {'count': 1, 'total_original_duration': 0.33075, 'total_adjusted_duration': 0.2423675551406669, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.2825, 'total_adjusted_duration': 0.1982671027106513, 'tempo_ratio': 1.424845555}, 'l': {'count': 1, 'total_original_duration': 0.4548125, 'total_adjusted_duration': 0.3758523216061048, 'tempo_ratio': 1.210082987}, 'eh': {'count': 1, 'total_original_duration': 0.7441875, 'total_adjusted_duration': 0.5727385104133318, 'tempo_ratio': 1.299349505}}}",0071.wav
LEFT,VERY DE OLD MAN TOL LIKE,VERY DEAL TN MAN TOL LIKE,"{'mean_confidence': 0.9507548809051514, 'min_confidence': 0.3595142066478729, 'max_confidence': 0.9999946355819702}","{'mean_confidence': 0.9404318928718567, 'min_confidence': 0.38255372643470764, 'max_confidence': 0.9999908208847046}",4.65,5.0393125,6.0,6.0,"{'original_duration': 4.65, 'adjusted_duration': 5.0393125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 9.619375, 'total_adjusted_duration': 10.424778850579735, 'tempo_ratio': 0.922741397}, 'l': {'count': 1, 'total_original_duration': 0.4754375, 'total_adjusted_duration': 0.3928966071812065, 'tempo_ratio': 1.210082987}, 'eh': {'count': 1, 'total_original_duration': 0.620125, 'total_adjusted_duration': 0.47725804151516577, 'tempo_ratio': 1.299349505}, 'f': {'count': 1, 'total_original_duration': 0.9646875, 'total_adjusted_duration': 0.815450861015434, 'tempo_ratio': 1.183011198}, 'tcl': {'count': 1, 'total_original_duration': 0.3376875, 'total_adjusted_duration': 0.30844204894649574, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.7579375, 'total_adjusted_duration': 0.6423186812402962, 'tempo_ratio': 1.180002267}}}",0072.wav
BORN,BLAND,BLORND,"{'mean_confidence': 0.9673892259597778, 'min_confidence': 0.4694046378135681, 'max_confidence': 0.9997466206550598}","{'mean_confidence': 0.96993488073349, 'min_confidence': 0.5852426886558533, 'max_confidence': 0.9995985627174377}",2.25,2.1015,1.0,1.0,"{'original_duration': 2.25, 'adjusted_duration': 2.1015, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.4269375, 'total_adjusted_duration': 2.630138311655265, 'tempo_ratio': 0.922741397}, 'bcl': {'count': 1, 'total_original_duration': 1.558375, 'total_adjusted_duration': 1.4184257625646448, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.3640625, 'total_adjusted_duration': 0.32475502416684054, 'tempo_ratio': 1.121037314}, 'ao': {'count': 1, 'total_original_duration': 0.555625, 'total_adjusted_duration': 0.4661253254990375, 'tempo_ratio': 1.192007749}, 'r': {'count': 1, 'total_original_duration': 0.3065625, 'total_adjusted_duration': 0.27654712134989534, 'tempo_ratio': 1.108536218}, 'n': {'count': 1, 'total_original_duration': 0.40875, 'total_adjusted_duration': 0.3354988275815974, 'tempo_ratio': 1.218335107}, 'tcl': {'count': 1, 'total_original_duration': 0.313, 'total_adjusted_duration': 0.28589261172016484, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.2363125, 'total_adjusted_duration': 0.20026444576313682, 'tempo_ratio': 1.180002267}}}",0073.wav
BEAT,BEAT,BEAT,"{'mean_confidence': 0.9805085062980652, 'min_confidence': 0.7308487892150879, 'max_confidence': 0.9999752044677734}","{'mean_confidence': 0.9801580309867859, 'min_confidence': 0.6581371426582336, 'max_confidence': 0.9999219179153442}",1.65,1.4835625,0.0,0.0,"{'original_duration': 1.65, 'adjusted_duration': 1.4835625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.208375, 'total_adjusted_duration': 1.3095489201293522, 'tempo_ratio': 0.922741397}, 'bcl': {'count': 1, 'total_original_duration': 1.2036875, 'total_adjusted_duration': 1.0955908302411363, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.1826875, 'total_adjusted_duration': 0.16296290740595276, 'tempo_ratio': 1.121037314}, 'iy': {'count': 1, 'total_original_duration': 0.66975, 'total_adjusted_duration': 0.5302052663940541, 'tempo_ratio': 1.263190018}, 'tcl': {'count': 1, 'total_original_duration': 0.6744375, 'total_adjusted_duration': 0.6160277901502195, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.590125, 'total_adjusted_duration': 0.5001049714084999, 'tempo_ratio': 1.180002267}}}",0074.wav
KNEW,BE,NE,"{'mean_confidence': 0.9253186583518982, 'min_confidence': 0.2590104937553406, 'max_confidence': 0.999891996383667}","{'mean_confidence': 0.9263579249382019, 'min_confidence': 0.3441832661628723, 'max_confidence': 0.9999258518218994}",1.5,1.50775,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.50775, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.4950625000000004, 'total_adjusted_duration': 2.7039672308101723, 'tempo_ratio': 0.922741397}, 'n': {'count': 1, 'total_original_duration': 0.5151875, 'total_adjusted_duration': 0.42286190149160663, 'tempo_ratio': 1.218335107}, 'uw': {'count': 1, 'total_original_duration': 1.1070625, 'total_adjusted_duration': 0.955693743255979, 'tempo_ratio': 1.158386259}}}",0075.wav
RIGHT,REIAT,REK,"{'mean_confidence': 0.9499706029891968, 'min_confidence': 0.32181987166404724, 'max_confidence': 0.999924898147583}","{'mean_confidence': 0.9466958045959473, 'min_confidence': 0.3569978177547455, 'max_confidence': 0.9998749494552612}",1.35,1.324375,1.0,1.0,"{'original_duration': 1.35, 'adjusted_duration': 1.324375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.345125, 'total_adjusted_duration': 1.4577486220659936, 'tempo_ratio': 0.922741397}, 'r': {'count': 1, 'total_original_duration': 0.613125, 'total_adjusted_duration': 0.5530942426997907, 'tempo_ratio': 1.108536218}, 'ay': {'count': 1, 'total_original_duration': 0.9503125, 'total_adjusted_duration': 0.9154391168963721, 'tempo_ratio': 1.038094705}, 'tcl': {'count': 1, 'total_original_duration': 0.2759375, 'total_adjusted_duration': 0.2520399122892428, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.521125, 'total_adjusted_duration': 0.4416305074776605, 'tempo_ratio': 1.180002267}}}",0076.wav
RANGE,RUNCH,RENCH,"{'mean_confidence': 0.9598580598831177, 'min_confidence': 0.5464171171188354, 'max_confidence': 0.9999845027923584}","{'mean_confidence': 0.935555100440979, 'min_confidence': 0.30252090096473694, 'max_confidence': 0.9999682903289795}",1.5,1.4924375,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.4924375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.354, 'total_adjusted_duration': 1.4673667014421374, 'tempo_ratio': 0.922741397}, 'r': {'count': 1, 'total_original_duration': 0.476875, 'total_adjusted_duration': 0.430184410988726, 'tempo_ratio': 1.108536218}, 'ey': {'count': 1, 'total_original_duration': 0.41725, 'total_adjusted_duration': 0.36497728529204165, 'tempo_ratio': 1.14322183}, 'n': {'count': 1, 'total_original_duration': 0.9111875, 'total_adjusted_duration': 0.7478956280293745, 'tempo_ratio': 1.218335107}, 'dcl': {'count': 1, 'total_original_duration': 0.1405, 'total_adjusted_duration': 0.1340671046393742, 'tempo_ratio': 1.047982653}, 'jh': {'count': 1, 'total_original_duration': 0.8175, 'total_adjusted_duration': 0.6146884559385326, 'tempo_ratio': 1.329942009}}}",0077.wav
SIP,CHIP,CHIRP,"{'mean_confidence': 0.9628249406814575, 'min_confidence': 0.5186758637428284, 'max_confidence': 0.9999781847000122}","{'mean_confidence': 0.9602810144424438, 'min_confidence': 0.3936690390110016, 'max_confidence': 0.9999760389328003}",1.65,1.6264375,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.6264375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9249375, 'total_adjusted_duration': 2.0861072303229506, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 1.0023125, 'total_adjusted_duration': 0.8265825555500567, 'tempo_ratio': 1.212598177}, 'ih': {'count': 1, 'total_original_duration': 0.8665, 'total_adjusted_duration': 0.6990703188476344, 'tempo_ratio': 1.239503347}, 'pcl': {'count': 1, 'total_original_duration': 0.3371875, 'total_adjusted_duration': 0.2528542216409239, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.398125, 'total_adjusted_duration': 0.29501306535338684, 'tempo_ratio': 1.349516502}}}",0078.wav
STICK,DOT,DO,"{'mean_confidence': 0.9760735034942627, 'min_confidence': 0.4897623360157013, 'max_confidence': 0.999966025352478}","{'mean_confidence': 0.9752364158630371, 'min_confidence': 0.4930514097213745, 'max_confidence': 0.9999628067016602}",1.65,1.6300625,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.6300625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.3395, 'total_adjusted_duration': 1.451652656264212, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 0.9226875, 'total_adjusted_duration': 0.7609177693823961, 'tempo_ratio': 1.212598177}, 'tcl': {'count': 1, 'total_original_duration': 0.2763125, 'total_adjusted_duration': 0.25238243538635163, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.28575, 'total_adjusted_duration': 0.2421605517135841, 'tempo_ratio': 1.180002267}, 'ih': {'count': 1, 'total_original_duration': 0.871125, 'total_adjusted_duration': 0.7028016520555632, 'tempo_ratio': 1.239503347}, 'kcl': {'count': 1, 'total_original_duration': 0.33725, 'total_adjusted_duration': 0.2471306363452454, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.482375, 'total_adjusted_duration': 0.3385454643187626, 'tempo_ratio': 1.424845555}}}",0079.wav
HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,SHE SLOWLY TAK IS YON WAK AND THE OPEN AIR EACH TAY,SHES SLOWLY TAS YON WALK IN THE OPEN AIR OF EACH TATE,"{'mean_confidence': 0.9366645216941833, 'min_confidence': 0.20702137053012848, 'max_confidence': 0.9999960660934448}","{'mean_confidence': 0.9309355616569519, 'min_confidence': 0.2682638168334961, 'max_confidence': 0.9999979734420776}",9.3,8.476875,0.5833333333333334,0.5,"{'original_duration': 9.3, 'adjusted_duration': 8.476875, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 6.8493125, 'total_adjusted_duration': 7.4227866250158065, 'tempo_ratio': 0.922741397}, 'hh': {'count': 1, 'total_original_duration': 0.503, 'total_adjusted_duration': 0.41785234693042594, 'tempo_ratio': 1.2037745}, 'iy': {'count': 3, 'total_original_duration': 1.826, 'total_adjusted_duration': 1.4455465717589293, 'tempo_ratio': 1.263190018}, 's': {'count': 2, 'total_original_duration': 1.1094374999999999, 'total_adjusted_duration': 0.9149259177881808, 'tempo_ratio': 1.212598177}, 'l': {'count': 2, 'total_original_duration': 0.7235, 'total_adjusted_duration': 0.5978928782344743, 'tempo_ratio': 1.210082987}, 'ow': {'count': 2, 'total_original_duration': 1.2540624999999999, 'total_adjusted_duration': 1.1422259759204239, 'tempo_ratio': 1.097911032}, 'tcl': {'count': 1, 'total_original_duration': 0.2411875, 'total_adjusted_duration': 0.22029943862382512, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.2480625, 'total_adjusted_duration': 0.2102220537513594, 'tempo_ratio': 1.180002267}, 'ey': {'count': 2, 'total_original_duration': 1.4608125, 'total_adjusted_duration': 1.2778031889051662, 'tempo_ratio': 1.14322183}, 'kcl': {'count': 2, 'total_original_duration': 0.3858125, 'total_adjusted_duration': 0.2827163488063751, 'tempo_ratio': 1.364662856}, 'k': {'count': 2, 'total_original_duration': 1.2265625, 'total_adjusted_duration': 0.8608389138709143, 'tempo_ratio': 1.424845555}, 'ah': {'count': 3, 'total_original_duration': 0.964625, 'total_adjusted_duration': 0.6075185035162733, 'tempo_ratio': 1.58781172}, 'sh': {'count': 1, 'total_original_duration': 0.5788125, 'total_adjusted_duration': 0.5325089627382196, 'tempo_ratio': 1.086953536}, 'ao': {'count': 2, 'total_original_duration': 2.19125, 'total_adjusted_duration': 1.8382850294708946, 'tempo_ratio': 1.192007749}, 'w': {'count': 1, 'total_original_duration': 0.6408125, 'total_adjusted_duration': 0.5047827607792816, 'tempo_ratio': 1.269481745}, 'ih': {'count': 1, 'total_original_duration': 0.42725, 'total_adjusted_duration': 0.34469451093785547, 'tempo_ratio': 1.239503347}, 'n': {'count': 2, 'total_original_duration': 1.0611875, 'total_adjusted_duration': 0.8710144638391351, 'tempo_ratio': 1.218335107}, 'dh': {'count': 1, 'total_original_duration': 0.227375, 'total_adjusted_duration': 0.15708200993049704, 'tempo_ratio': 1.447492301}, 'pcl': {'count': 1, 'total_original_duration': 0.2894375, 'total_adjusted_duration': 0.21704687681540663, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.323875, 'total_adjusted_duration': 0.2399933602293957, 'tempo_ratio': 1.349516502}, 'eh': {'count': 1, 'total_original_duration': 1.323, 'total_adjusted_duration': 1.0182017962903676, 'tempo_ratio': 1.299349505}, 'r': {'count': 1, 'total_original_duration': 0.565, 'total_adjusted_duration': 0.5096811370036806, 'tempo_ratio': 1.108536218}, 'ch': {'count': 1, 'total_original_duration': 0.5856875, 'total_adjusted_duration': 0.5693308086234382, 'tempo_ratio': 1.028729679}, 'dcl': {'count': 1, 'total_original_duration': 0.372125, 'total_adjusted_duration': 0.3550869844407625, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.2066875, 'total_adjusted_duration': 0.16913583947927796, 'tempo_ratio': 1.222020718}}}",0080.wav
